,Wind,PV,HPP,Curtailment,Battery power,Energy Level,Prices,PtG,Mass H2,PtG_SB
8331,0.19703830575418196,0.0,0.19703830575418196,0.0,0.0,0.0,75.52,0.0,0.0,0.0
8332,0.4449864822176543,0.0,0.4449864822176543,0.0,0.0,0.0,75.52,0.0,0.0,0.0
8333,0.4176262090370199,0.0,0.4176262090370199,0.0,0.0,0.0,75.795,0.0,0.0,0.0
8334,0.18505701271851696,0.0,0.18505701271851696,0.0,0.0,0.0,93.708,0.0,0.0,0.0
8335,0.18925426744401752,0.0822281480793244,0.2714824155233419,0.0,0.0,0.0,99.977,0.0,0.0,0.0
8336,0.14191113443319248,16.93267353610953,17.074584670542723,0.0,0.0,0.0,96.892,0.0,0.0,0.0
8337,0.0750926828246237,33.57141033562993,1.246503018454554,0.0,0.0,0.0,88.882,32.4,577.0992366,0.0
8338,0.003264751778287788,44.99096915140409,12.594233903182378,0.0,0.0,0.0,75.002,32.4,577.0992366,0.0
8339,0.07628717531301603,44.05432848874328,11.730615664056295,0.0,0.0,0.0,73.282,32.4,577.0992366,0.0
8340,0.061837857917330284,32.19464547165438,0.0,0.0,0.0,0.0,74.296,32.256483329571715,573.8625827293148,0.0
8341,0.026549475906812444,11.746004286149414,11.772553762056226,0.0,0.0,0.0,78.127,0.0,0.0,0.0
8342,0.15487437719216457,0.0,0.15487437719216457,0.0,0.0,0.0,88.901,0.0,0.0,0.0
8343,0.5153266975210834,0.0,0.5153266975210834,0.0,0.0,0.0,109.682,0.0,0.0,0.0
8344,0.8798787023032588,0.0,0.8798787023032588,0.0,0.0,0.0,109.682,0.0,0.0,0.0
8345,0.9924662723799127,0.0,0.9924662723799127,0.0,0.0,0.0,109.098,0.0,0.0,0.0
8346,1.4749253420314072,0.0,1.4749253420314072,0.0,0.0,0.0,103.272,0.0,0.0,0.0
8347,1.7926290363492159,0.0,1.7926290363492159,0.0,0.0,0.0,90.225,0.0,0.0,0.0
8348,2.0812269905465017,0.0,2.0812269905465017,0.0,0.0,0.0,79.339,0.0,0.0,0.0
8349,1.7319294329749677,0.0,1.7319294329749677,0.0,0.0,0.0,75.909,0.0,0.0,0.0
8350,1.2334330699511713,0.0,1.2334330699511713,0.0,0.0,0.0,75.52,0.0,0.0,0.0
8351,0.9337141685366703,0.0,0.9337141685366703,0.0,0.0,0.0,75.52,0.0,0.0,0.0
8352,0.7625912491055422,0.0,0.7625912491055422,0.0,0.0,0.0,40.424,0.0,0.0,0.0
8353,0.7542783090860191,0.0,0.7542783090860191,0.0,0.0,0.0,37.96,0.0,0.0,0.0
8354,0.7637506923983626,0.0,0.7637506923983626,0.0,0.0,0.0,37.96,0.0,0.0,0.0
8355,0.7743224360690069,0.0,0.7743224360690069,0.0,0.0,0.0,37.859,0.0,0.0,0.0
8356,0.7988631104832264,0.0,0.7988631104832264,0.0,0.0,0.0,38.495,0.0,0.0,0.0
8357,0.7938943658515307,0.0,0.7938943658515307,0.0,0.0,0.0,40.334,0.0,0.0,0.0
8358,1.0042122818945296,0.0,1.0042122818945296,0.0,0.0,0.0,44.246,0.0,0.0,0.0
8359,1.2021581640766736,23.627673679391222,0.0,0.0,0.0,0.0,48.482,24.829831843467897,406.373327251219,0.0
8360,1.2781897082218,62.24263750919188,0.0,0.0,0.0,0.0,45.948,63.52082721741368,1015.5295586027748,0.0
8361,1.6530384244638496,93.76276784935136,0.0,0.0,0.0,0.0,45.389,95.4158062738152,1464.8661344038596,0.0
8362,2.128101657818052,148.5408971260998,0.0,0.0,0.0,0.0,43.379,150.66899878391786,2243.2733025247207,0.0
8363,2.255918895281428,172.51644900978496,0.0,0.0,0.0,0.0,40.468,174.7723679050664,2582.841650477367,0.0
8364,2.934214856248826,163.25975997533112,0.0,0.0,0.0,0.0,39.919,166.19397483157994,2461.989219042942,0.0
8365,3.6682755705211902,91.55236383160579,1.4210854715202004e-14,0.0,0.0,0.0,39.471,95.22063940212696,1462.1166228371922,0.0
